dataset,domain,family,rate,mase_native,mase_phase_filled,mase_persistence,mase_seasonal_last,mase_seasonal_median,mase_equal_ensemble,mase_gate_rate,mase_gate_uncertainty,mase_gate_full,mase_source_best_fixed,mase_oracle_pair,mase_replay_clean,mase_replay_matched,coverage80,width80_scaled,quantile_crossing
electricity,electricity,tail,0.5,1.6201566747177754,1.6186675808181719,5.918510005037373,1.601458440340993,1.6133078489039618,1.5528742008432064,1.6201566747177754,1.6201566747177754,1.6201566747177754,1.6201566747177754,1.4423169236191333,1.5724088869107142,1.6941312779762725,0.7146267361111112,4.114848467372822,0.0
traffic,traffic,clean,0.0,0.5363625377873088,0.5363625377873088,2.91815542464338,1.0443199773426384,0.9673874733313683,0.700961533429016,0.5363625377873088,0.5363625377873088,0.5387609662673143,0.5363625377873088,0.4880645803113213,0.5363625377873088,0.5363625377873088,0.7927517361111112,1.4138094891757316,0.0
traffic,traffic,middle,0.125,0.5657671541952721,0.6954634578675406,2.91815542464338,1.0443199773426384,1.031264267943568,0.7452369555016348,0.5657671541952721,0.5657671541952721,0.5659800476098266,0.5657671541952721,0.512515014048552,0.5657671541952721,0.5657671541952721,0.8040364583333334,1.6339567125299703,0.005208333333333333
traffic,traffic,middle,0.25,0.5849359618020075,0.7803605761518183,2.91815542464338,1.0443199773426384,1.0679395692402667,0.76646070879313,0.5849359618020075,0.5849359618020075,0.592124073139753,0.5849359618020075,0.5166164128203824,0.5849359618020075,0.5849359618020075,0.8090277777777778,1.6438713294530831,0.0
traffic,traffic,middle,0.5,0.6203231531265901,0.7872483941602826,2.91815542464338,1.0443199773426384,0.9476656295092449,0.7390637715549527,0.6203231531265901,0.6203231531265901,0.6405590824777246,0.6203231531265901,0.5505119250876719,0.6203231531265901,0.6203231531265901,0.8283420138888888,1.7907289213217428,0.0
traffic,traffic,random,0.125,0.5822725848227299,0.554890015473008,2.880452552979248,1.093348451840791,0.971347731412394,0.7233947854781148,0.5822725848227299,0.5822725848227299,0.5862708679321528,0.5822725848227299,0.5313713136299687,0.5822725848227299,0.5822725848227299,0.833984375,1.7872301645703885,0.0
traffic,traffic,random,0.25,0.6386275653450656,0.6074637990614074,2.8682553408114027,1.1350238587122832,0.9773379841454433,0.753931075287905,0.6386275653450656,0.6386275653450656,0.6393061845586152,0.6386275653450656,0.5793456113778495,0.6386275653450656,0.6386275653450656,0.8355758101851852,2.032009832434516,0.0
traffic,traffic,random,0.5,0.771214776844663,0.7612047358975198,2.8238398864689507,1.2172285259625992,1.0159242264815513,0.8273032362078272,0.771214776844663,0.771214776844663,0.7737354273120738,0.771214776844663,0.6698290287705799,0.771214776844663,0.771214776844663,0.8253038194444444,2.5195300162571757,0.0
traffic,traffic,tail,0.125,0.6036248081868163,0.6837049854130699,2.7580130333889055,1.45522611578333,1.0092097066557424,0.7636321271570848,0.6036248081868163,0.6036248081868163,0.6134770039136433,0.6036248081868163,0.5657353299346747,0.8187907586245887,0.7702458885881072,0.7934027777777778,1.5866825107463587,0.0
traffic,traffic,tail,0.25,0.6214979846656604,0.6681558848843991,2.9755197944638776,1.4027549096079561,0.9637750865773689,0.7528495336104525,0.6214979846656604,0.6214979846656604,0.6309733351577697,0.6214979846656604,0.5817751819400694,0.7020167839552888,0.733087172319797,0.7897135416666666,1.5603951572133037,0.0
